"Taxon","Treatment","Season","Replicate","Substrate","Date","Insect","Origin","Higher.classification","Order","Family","Common.name","Biomass"
"Atractides","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atractides","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atractides","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atractides","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atractides","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Atractides","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0.199729014
"Attenella delantala","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Attenella delantala","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0.146204791
"Attenella delantala","Disturbed","Spring20","1","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Attenella delantala","Disturbed","Spring20","2","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Attenella delantala","Disturbed","Spring20","3","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0.702532197
"Attenella delantala","Disturbed","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Disturbed","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Disturbed","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Disturbed","Winter20","1","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",2.809302716
"Attenella delantala","Disturbed","Winter20","2","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Attenella delantala","Disturbed","Winter20","3","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Attenella delantala","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Attenella delantala","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",1.767881749
"Attenella delantala","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Attenella delantala","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella delantala","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Attenella margarita","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0.315286913
"Attenella margarita","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Attenella margarita","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",1.644586779
"Attenella margarita","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Attenella margarita","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies",0
"Attenella margarita","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Attenella margarita","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Disturbed","Spring20","1","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",0
"Baetis alius","Disturbed","Spring20","2","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",0
"Baetis alius","Disturbed","Spring20","3","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",0.008851
"Baetis alius","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",1.610464313
"Baetis alius","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",69.14048862
"Baetis alius","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",95.37315296
"Baetis alius","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",14.64604054
"Baetis alius","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",10.12057594
"Baetis alius","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",35.52550484
"Baetis alius","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis alius","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Baetis tricaudatus complex","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",34.27292893
"Baetis tricaudatus complex","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",35.27994961
"Baetis tricaudatus complex","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",76.60594743
"Baetis tricaudatus complex","Disturbed","Spring20","1","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",11.57600208
"Baetis tricaudatus complex","Disturbed","Spring20","2","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",5.344198854
"Baetis tricaudatus complex","Disturbed","Spring20","3","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",9.785056885
"Baetis tricaudatus complex","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",78.38040715
"Baetis tricaudatus complex","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",32.85049935
"Baetis tricaudatus complex","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",0
"Baetis tricaudatus complex","Disturbed","Winter20","1","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",23.38573025
"Baetis tricaudatus complex","Disturbed","Winter20","2","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",0
"Baetis tricaudatus complex","Disturbed","Winter20","3","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",10.64427627
"Baetis tricaudatus complex","Relic Channel","Fall19","1","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",8.062399559
"Baetis tricaudatus complex","Relic Channel","Fall19","2","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",10.56079746
"Baetis tricaudatus complex","Relic Channel","Fall19","3","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",15.02667058
"Baetis tricaudatus complex","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",117.7012698
"Baetis tricaudatus complex","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",41.52222764
"Baetis tricaudatus complex","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",0
"Baetis tricaudatus complex","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",4.186420862
"Baetis tricaudatus complex","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",11.43997197
"Baetis tricaudatus complex","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",31.80229286
"Baetis tricaudatus complex","Relic Channel","Winter20","1","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",50.31220308
"Baetis tricaudatus complex","Relic Channel","Winter20","2","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",35.86260778
"Baetis tricaudatus complex","Relic Channel","Winter20","3","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies",135.5008425
"Boreoheptagyia","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges",0
"Boreoheptagyia","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges",0.221299625
"Boreoheptagyia","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges",0.095397266
"Boreoheptagyia","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges",0.094849556
"Boreoheptagyia","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges",0
"Boreoheptagyia","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges",0
"Boreoheptagyia","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Boreoheptagyia","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus americanus","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0.163446948
"Brachycentrus americanus","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus americanus","Disturbed","Fall19","3","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0.089711954
"Brachycentrus americanus","Disturbed","Spring20","1","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus americanus","Disturbed","Spring20","2","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",1.994487115
"Brachycentrus americanus","Disturbed","Spring20","3","Submerged Wood","2020-05-05","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",2.129316407
"Brachycentrus americanus","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",68.72561157
"Brachycentrus americanus","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus americanus","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus americanus","Disturbed","Winter20","1","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus americanus","Disturbed","Winter20","2","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0.097895771
"Brachycentrus americanus","Disturbed","Winter20","3","Submerged Wood","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0.281289702
"Brachycentrus americanus","Relic Channel","Fall19","1","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0.11475892
"Brachycentrus americanus","Relic Channel","Fall19","2","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus americanus","Relic Channel","Fall19","3","Submerged Wood","2019-10-17","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0.045404903
"Brachycentrus americanus","Relic Channel","Spring20","1","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",1.333273879
"Brachycentrus americanus","Relic Channel","Spring20","2","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus americanus","Relic Channel","Spring20","3","Submerged Wood","2020-05-07","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus americanus","Relic Channel","Summer19","1","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus americanus","Relic Channel","Summer19","2","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",11.57861144
"Brachycentrus americanus","Relic Channel","Summer19","3","Submerged Wood","2019-07-11","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",114.2940003
"Brachycentrus americanus","Relic Channel","Winter20","1","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0.17570676
"Brachycentrus americanus","Relic Channel","Winter20","2","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0.510015906
"Brachycentrus americanus","Relic Channel","Winter20","3","Submerged Wood","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus occidentalis","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Disturbed","Summer19","1","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0.87895984
"Brachycentrus occidentalis","Disturbed","Summer19","2","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus occidentalis","Disturbed","Summer19","3","Submerged Wood","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies",0
"Brachycentrus occidentalis","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brachycentrus occidentalis","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brillia","Disturbed","Fall19","1","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0
"Brillia","Disturbed","Fall19","2","Submerged Wood","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges",0.11313057
