"Taxon","Treatment","Season","Replicate","Substrate","Date","Insect","Origin","Higher.classification","Order","Family","Common.name","Biomass"
"Afghanurus criddlei","Phase 4","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Phase 4","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Afghanurus criddlei","Relic Channel","Winter20","1","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",6.545439128
"Afghanurus criddlei","Relic Channel","Winter20","2","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",0
"Afghanurus criddlei","Relic Channel","Winter20","3","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",0
"Afghanurus criddlei","Relic Channel","Winter20","4","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",0
"Afghanurus criddlei","Relic Channel","Winter20","5","Benthic","2020-02-25","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies",0
"Agraylea","Disturbed","Fall19","1","Benthic","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Disturbed","Fall19","2","Benthic","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",2.684496892
"Agraylea","Disturbed","Fall19","3","Benthic","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",3.401533723
"Agraylea","Disturbed","Fall19","4","Benthic","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",22.01501584
"Agraylea","Disturbed","Fall19","5","Benthic","2019-10-16","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",41.48824742
"Agraylea","Disturbed","Spring20","1","Benthic","2020-05-04","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",3.457353951
"Agraylea","Disturbed","Spring20","2","Benthic","2020-05-04","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",3.893844888
"Agraylea","Disturbed","Spring20","3","Benthic","2020-05-04","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Disturbed","Spring20","4","Benthic","2020-05-04","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Disturbed","Spring20","5","Benthic","2020-05-04","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Disturbed","Summer19","1","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Disturbed","Summer19","2","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Disturbed","Summer19","3","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0.1792
"Agraylea","Disturbed","Summer19","4","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Disturbed","Summer19","5","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Disturbed","Winter20","1","Benthic","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Disturbed","Winter20","2","Benthic","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",7.601568447
"Agraylea","Disturbed","Winter20","3","Benthic","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",25.93015463
"Agraylea","Disturbed","Winter20","4","Benthic","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Disturbed","Winter20","5","Benthic","2020-02-23","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",17.28676976
"Agraylea","Flooded Forest","Fall19","1","Benthic","2019-10-15","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",20.01883567
"Agraylea","Flooded Forest","Fall19","2","Benthic","2019-10-15","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Flooded Forest","Fall19","3","Benthic","2019-10-15","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Flooded Forest","Fall19","4","Benthic","2019-10-15","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Flooded Forest","Fall19","5","Benthic","2019-10-15","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Flooded Forest","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Flooded Forest","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Flooded Forest","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Flooded Forest","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Flooded Forest","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Flooded Forest","Summer19","1","Benthic","2019-07-09","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Flooded Forest","Summer19","2","Benthic","2019-07-09","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Flooded Forest","Summer19","3","Benthic","2019-07-09","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Flooded Forest","Summer19","4","Benthic","2019-07-09","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Flooded Forest","Summer19","5","Benthic","2019-07-09","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0.031136
"Agraylea","Flooded Forest","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Flooded Forest","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Flooded Forest","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Flooded Forest","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Flooded Forest","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 3","Fall19","1","Benthic","2019-10-18","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",43.51116026
"Agraylea","Phase 3","Fall19","2","Benthic","2019-10-18","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 3","Fall19","3","Benthic","2019-10-18","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 3","Fall19","4","Benthic","2019-10-18","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",51.86030927
"Agraylea","Phase 3","Fall19","5","Benthic","2019-10-18","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 3","Spring20","1","Benthic","2020-05-20","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 3","Spring20","2","Benthic","2020-05-20","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0.0672
"Agraylea","Phase 3","Spring20","3","Benthic","2020-05-20","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 3","Spring20","4","Benthic","2020-05-20","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 3","Spring20","5","Benthic","2020-05-20","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 3","Summer19","1","Benthic","2019-07-12","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",12.96507732
"Agraylea","Phase 3","Summer19","2","Benthic","2019-07-12","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 3","Summer19","3","Benthic","2019-07-12","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 3","Summer19","4","Benthic","2019-07-12","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 3","Summer19","5","Benthic","2019-07-12","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 3","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 3","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 3","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 3","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 3","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Spring20","1","Benthic","2020-05-29","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0.03584
"Agraylea","Phase 4","Spring20","2","Benthic","2020-05-29","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 4","Spring20","3","Benthic","2020-05-29","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 4","Spring20","4","Benthic","2020-05-29","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0.396353846
"Agraylea","Phase 4","Spring20","5","Benthic","2020-05-29","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies",0
"Agraylea","Phase 4","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Phase 4","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Agraylea","Relic Channel","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Summer19","1","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",35.75275808
"Allocosmoecus partitus","Disturbed","Summer19","2","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",0
"Allocosmoecus partitus","Disturbed","Summer19","3","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",0
"Allocosmoecus partitus","Disturbed","Summer19","4","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",0
"Allocosmoecus partitus","Disturbed","Summer19","5","Benthic","2019-07-10","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies",0
"Allocosmoecus partitus","Disturbed","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Disturbed","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Flooded Forest","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 3","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Winter20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Winter20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Phase 4","Winter20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Fall19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Fall19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Fall19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Fall19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Fall19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Spring20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Spring20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Spring20","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Spring20","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Spring20","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Summer19","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Summer19","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Summer19","3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Summer19","4",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Summer19","5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Winter20","1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"Allocosmoecus partitus","Relic Channel","Winter20","2",NA,NA,NA,NA,NA,NA,NA,NA,NA
