"Treatment","Substrate","Date","Replicate","Taxon","Insect","Origin","Higher.classification","Order","Family","Common.name","Season","Biomass"
"Phase 3","Benthic",2019-07-12,1,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Summer19",8.753171041
"Phase 3","Benthic",2019-07-12,1,"Arctopsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Summer19",45.10666505
"Phase 3","Benthic",2019-07-12,1,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Summer19",292.49055577
"Phase 3","Benthic",2019-07-12,1,"Agraylea","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies","Summer19",12.96507732
"Phase 3","Benthic",2019-07-12,1,"Ochrotrichia","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies","Summer19",5.277415169
"Phase 3","Benthic",2019-07-12,1,"Dicosmoecus gilvipes","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Summer19",137.5867506
"Phase 3","Benthic",2019-07-12,1,"Rhyacophila arnaudi","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Summer19",20.21443175
"Phase 3","Benthic",2019-07-12,1,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Summer19",0.649460524
"Phase 3","Benthic",2019-07-12,1,"Antocha","insect","Aquatic","Arthropoda: Insecta","Diptera","Tipulidae","crane flies","Summer19",5.20652336
"Phase 3","Benthic",2019-07-12,1,"Pacifastacus","non-insect","Aquatic","Crustacea: Decapoda","x","Astacidae","crayfish","Summer19",49.70582904
"Phase 3","Benthic",2019-07-12,1,"Chelifera/Metachela","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Summer19",12.41018012
"Phase 3","Benthic",2019-07-12,1,"Clinocera","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Summer19",19.1309838
"Phase 3","Benthic",2019-07-12,1,"Baetis alius","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",306.9154549
"Phase 3","Benthic",2019-07-12,1,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",653.8514824
"Phase 3","Benthic",2019-07-12,1,"Attenella margarita","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",63.03385293
"Phase 3","Benthic",2019-07-12,1,"Drunella coloradensis/flavilinea","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",91.33640743
"Phase 3","Benthic",2019-07-12,1,"Ephemerella tibialis","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",171.0712584
"Phase 3","Benthic",2019-07-12,1,"Matriella teresa","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",17.29765147
"Phase 3","Benthic",2019-07-12,1,"Serratella micheneri","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",129.6840545
"Phase 3","Benthic",2019-07-12,1,"Timpanoga hecuba","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",2.040818507
"Phase 3","Benthic",2019-07-12,1,"Epeorus albertae group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Summer19",193.4860214
"Phase 3","Benthic",2019-07-12,1,"Neoleptophlebia/Paraleptophlebia","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Leptophlebiidae","mayflies","Summer19",17.49175012
"Phase 3","Benthic",2019-07-12,1,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Summer19",2.430912146
"Phase 3","Benthic",2019-07-12,1,"Micropsectra","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Summer19",8.205668674
"Phase 3","Benthic",2019-07-12,1,"Rheotanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Summer19",0.265020364
"Phase 3","Benthic",2019-07-12,1,"Tanytarsus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Summer19",0.265020364
"Phase 3","Benthic",2019-07-12,1,"Pagastia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Summer19",18.76277623
"Phase 3","Benthic",2019-07-12,1,"Brillia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",1.030811033
"Phase 3","Benthic",2019-07-12,1,"Cricotopus (Nostococladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.852190669
"Phase 3","Benthic",2019-07-12,1,"Eukiefferiella brehmi group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.795061091
"Phase 3","Benthic",2019-07-12,1,"Eukiefferiella devonica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",2.591662793
"Phase 3","Benthic",2019-07-12,1,"Eukiefferiella pseudomontana group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",2.297372008
"Phase 3","Benthic",2019-07-12,1,"Limnophyes","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.265020364
"Phase 3","Benthic",2019-07-12,1,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",13.530497
"Phase 3","Benthic",2019-07-12,1,"Parakiefferiella","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.265020364
"Phase 3","Benthic",2019-07-12,1,"Rheocricotopus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",1.625828544
"Phase 3","Benthic",2019-07-12,1,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",9.925744424
"Phase 3","Benthic",2019-07-12,1,"Pentaneura","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Summer19",5.830667068
"Phase 3","Benthic",2019-07-12,1,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Summer19",36.14862683
"Phase 3","Benthic",2019-07-12,1,"Trombidiformes","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites","Summer19",1.58057949
"Phase 3","Benthic",2019-07-12,1,"Atractides","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",3.49670272
"Phase 3","Benthic",2019-07-12,1,"Lebertia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",5.088
"Phase 3","Benthic",2019-07-12,1,"Protzia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",1.272
"Phase 3","Benthic",2019-07-12,1,"Sperchon","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",3.816
"Phase 3","Benthic",2019-07-12,1,"Torrenticola","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",0.22579707
"Phase 3","Benthic",2019-07-12,1,"Pisidium","non-insect","Aquatic","Mollusca: Bivalvia","x","Sphaeriidae","pea clams","Summer19",2.177961234
"Phase 3","Benthic",2019-07-12,1,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Summer19",50.3527144
"Phase 3","Benthic",2019-07-12,1,"Cleptelmis addenda","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Summer19",18.63845945
"Phase 3","Benthic",2019-07-12,1,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Summer19",17.67533401
"Phase 3","Benthic",2019-07-12,1,"Ostracoda","non-insect","Aquatic","Crustacea: Ostracoda","x","x","seed shrimp","Summer19",0.324144
"Phase 3","Benthic",2019-07-12,1,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Summer19",6.076767772
"Phase 3","Benthic",2019-07-12,1,"Juga","non-insect","Aquatic","Mollusca: Gastropoda","x","Pleuroceridae","snails","Summer19",249.3484819
"Phase 3","Benthic",2019-07-12,1,"Chloroperlidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies","Summer19",45.4415048
"Phase 3","Benthic",2019-07-12,1,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Summer19",41.37627342
"Phase 3","Benthic",2019-07-12,1,"Zapada cinctipes","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Summer19",0.411873003
"Phase 3","Benthic",2019-07-12,1,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Summer19",540.1285229
"Phase 3","Benthic",2019-07-12,1,"Isoperla","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Summer19",2.859825545
"Phase 3","Benthic",2019-07-12,1,"Skwala","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Summer19",105.8558664
"Phase 3","Benthic",2019-07-12,1,"Pteronarcys californica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Pteronarcyidae","stoneflies","Summer19",2771.365208
"Phase 4","Benthic",2019-07-16,1,"Simulium","insect","Aquatic","Arthropoda: Insecta","Diptera","Simuliidae","black flies","Summer19",0.34398881
"Phase 4","Benthic",2019-07-16,1,"Micrasema","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Summer19",28.98251645
"Phase 4","Benthic",2019-07-16,1,"Glossosoma","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Glossosomatidae","caddisflies","Summer19",1.359482377
"Phase 4","Benthic",2019-07-16,1,"Arctopsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Summer19",11.05789484
"Phase 4","Benthic",2019-07-16,1,"Hydropsyche","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydropsychidae","caddisflies","Summer19",94.408628619
"Phase 4","Benthic",2019-07-16,1,"Hydroptila","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Hydroptilidae","caddisflies","Summer19",0.377767084
"Phase 4","Benthic",2019-07-16,1,"Lepidostoma","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Lepidostomatidae","caddisflies","Summer19",0.1685544
"Phase 4","Benthic",2019-07-16,1,"Dicosmoecus gilvipes","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Summer19",80.60055261
"Phase 4","Benthic",2019-07-16,1,"Onocosmoecus unicolor","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Summer19",31.55714616
"Phase 4","Benthic",2019-07-16,1,"Rhyacophila arnaudi","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Summer19",6.574412895
"Phase 4","Benthic",2019-07-16,1,"Rhyacophila brunnea/vemna group","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Rhyacophilidae","caddisflies","Summer19",55.26925089
"Phase 4","Benthic",2019-07-16,1,"Clinocera","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Summer19",32.59570269
"Phase 4","Benthic",2019-07-16,1,"Baetis alius","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",142.8481092
"Phase 4","Benthic",2019-07-16,1,"Baetis tricaudatus complex","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Baetidae","mayflies","Summer19",523.293172
"Phase 4","Benthic",2019-07-16,1,"Attenella margarita","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",56.47401633
"Phase 4","Benthic",2019-07-16,1,"Ephemerella excrucians group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",24.44001774
"Phase 4","Benthic",2019-07-16,1,"Matriella teresa","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",70.68778548
"Phase 4","Benthic",2019-07-16,1,"Serratella micheneri","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",126.666004
"Phase 4","Benthic",2019-07-16,1,"Timpanoga hecuba","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Ephemerellidae","mayflies","Summer19",135.2184865
"Phase 4","Benthic",2019-07-16,1,"Epeorus","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Summer19",4.748196611
"Phase 4","Benthic",2019-07-16,1,"Epeorus albertae group","insect","Aquatic","Arthropoda: Insecta","Ephemeroptera","Heptageniidae","mayflies","Summer19",193.9327932
"Phase 4","Benthic",2019-07-16,1,"Chironomidae","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae","midges","Summer19",0.235603103
"Phase 4","Benthic",2019-07-16,1,"Phaenopsectra","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Summer19",0.235603103
"Phase 4","Benthic",2019-07-16,1,"Polypedilum","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae","midges","Summer19",0.680787905
"Phase 4","Benthic",2019-07-16,1,"Micropsectra","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Chironominae: Tanytarsini","midges","Summer19",2.303988223
"Phase 4","Benthic",2019-07-16,1,"Potthastia gaedii group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Diamesinae","midges","Summer19",0.916391008
"Phase 4","Benthic",2019-07-16,1,"Cricotopus (Nostococladius)","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",2.591731512
"Phase 4","Benthic",2019-07-16,1,"Eukiefferiella brehmi group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",1.36157581
"Phase 4","Benthic",2019-07-16,1,"Eukiefferiella devonica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.680787905
"Phase 4","Benthic",2019-07-16,1,"Eukiefferiella pseudomontana group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.235603103
"Phase 4","Benthic",2019-07-16,1,"Krenosmittia","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.680787905
"Phase 4","Benthic",2019-07-16,1,"Nanocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.235603103
"Phase 4","Benthic",2019-07-16,1,"Orthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",15.5842315
"Phase 4","Benthic",2019-07-16,1,"Rheocricotopus","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",1.445361576
"Phase 4","Benthic",2019-07-16,1,"Synorthocladius","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.235603103
"Phase 4","Benthic",2019-07-16,1,"Tvetenia bavarica group","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Orthocladiinae","midges","Summer19",0.235603103
"Phase 4","Benthic",2019-07-16,1,"Thienemannimyia complex","insect","Aquatic","Arthropoda: Insecta","Diptera","Chironomidae: Tanypodinae","midges","Summer19",34.22919098
"Phase 4","Benthic",2019-07-16,1,"Trombidiformes","non-insect","Aquatic","Arachnida: Acari","Trombidiformes","x","mites","Summer19",3.138143952
"Phase 4","Benthic",2019-07-16,1,"Lebertia","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",4.523232
"Phase 4","Benthic",2019-07-16,1,"Oribatida","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",0.200733595
"Phase 4","Benthic",2019-07-16,1,"Sperchon","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",3.108568718
"Phase 4","Benthic",2019-07-16,1,"Torrenticola","non-insect","Aquatic","Arachnida: Acari","x","x","mites","Summer19",6.456974381
"Phase 4","Benthic",2019-07-16,1,"Ampumixis dispar","insect","Aquatic","Arthropoda: Insecta","Coleoptera","Elmidae","riffle beetles","Summer19",45.86640648
"Phase 4","Benthic",2019-07-16,1,"Nemata","non-insect","Aquatic","Nemata","miscellaneous non-insect","x","round worms","Summer19",12.1799114
"Phase 4","Benthic",2019-07-16,1,"Oligochaeta","non-insect","Aquatic","Annelida: Oligochaeta","miscellaneous non-insect","x","segmented worms","Summer19",3.646296133
"Phase 4","Benthic",2019-07-16,1,"Juga","non-insect","Aquatic","Mollusca: Gastropoda","x","Pleuroceridae","snails","Summer19",557.2956956
"Phase 4","Benthic",2019-07-16,1,"Chloroperlidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Chloroperlidae","stoneflies","Summer19",55.38317397
"Phase 4","Benthic",2019-07-16,1,"Malenka","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Nemouridae","stoneflies","Summer19",19.37346072
"Phase 4","Benthic",2019-07-16,1,"Calineuria californica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Summer19",21.73115652
"Phase 4","Benthic",2019-07-16,1,"Hesperoperla pacifica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlidae","stoneflies","Summer19",86.06928436
"Phase 4","Benthic",2019-07-16,1,"Perlodidae","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Summer19",1.271192455
"Phase 4","Benthic",2019-07-16,1,"Skwala","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Perlodidae","stoneflies","Summer19",128.9616516
"Phase 4","Benthic",2019-07-16,1,"Pteronarcys californica","insect","Aquatic","Arthropoda: Insecta","Plecoptera","Pteronarcyidae","stoneflies","Summer19",2925.279108
"Phase 4","Benthic",2019-07-16,1,"Chydoridae","non-insect","Aquatic","Crustacea: Cladocera","x","Chydoridae","water fleas","Summer19",0.144082008
"Flooded Forest","Benthic",2019-07-09,2,"Micrasema dimicki","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Brachycentridae","caddisflies","Summer19",20.51486464
"Flooded Forest","Benthic",2019-07-09,2,"Dicosmoecus gilvipes","insect","Aquatic","Arthropoda: Insecta","Trichoptera","Limnephilidae","caddisflies","Summer19",157.1164352
"Flooded Forest","Benthic",2019-07-09,2,"Chelifera/Metachela","insect","Aquatic","Arthropoda: Insecta","Diptera","Empididae","dance flies","Summer19",17.94261507
